will_default_next_month,limit_bal,age,pay_0_months_delayed,pay_2_months_delayed,pay_3_months_delayed,pay_4_months_delayed,pay_5_months_delayed,pay_6_months_delayed,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,is_male,education_graduate,education_bachelors,education_hs,martial_status_married,martial_status_single,martial_status_other,pay_0_is_paid_duly,pay_0_was_refunded,pay_2_is_paid_duly,pay_2_was_refunded,pay_3_is_paid_duly,pay_3_was_refunded,pay_4_is_paid_duly,pay_4_was_refunded,pay_5_is_paid_duly,pay_5_was_refunded,pay_6_is_paid_duly,pay_6_was_refunded
0,1640,29,1,2,2,2,0,0,1560,1520,1650,1610,940,1000,0,150,0,30,70,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2950,33,0,0,0,0,0,0,2000,2140,2190,2300,2640,2950,160,70,130,400,330,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8860,35,0,0,0,0,0,0,1590,1510,1530,1820,1780,1780,60,70,330,50,50,30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,44,0,0,0,0,0,0,40,40,0,40,40,40,40,0,80,40,40,50,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,2620,43,0,0,0,0,0,0,2310,2360,0,0,0,0,110,0,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,5250,38,0,0,0,0,0,0,820,770,820,520,310,230,70,170,160,50,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,36,0,0,0,0,0,0,0,120,20,0,90,50,120,20,0,90,50,80,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,980,37,2,2,2,2,2,2,630,660,690,700,680,730,50,50,30,0,60,30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8530,32,0,0,0,0,0,0,5590,5400,4930,4560,4400,4210,200,200,200,160,160,200,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17060,34,0,0,0,0,0,0,330,330,330,340,330,4140,330,330,340,330,4140,150,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,4590,37,0,0,0,0,0,0,450,30,40,30,30,30,30,40,30,30,30,30,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,660,34,0,0,0,0,0,0,600,580,620,600,570,510,40,50,50,10,10,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,41,2,2,2,2,0,0,660,520,440,0,0,0,90,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1640,31,0,0,0,0,0,0,280,360,560,210,210,60,160,330,330,200,0,100,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5580,42,0,0,0,0,0,0,6290,6130,6010,5600,2660,2650,230,270,170,90,90,110,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,32,0,0,0,0,0,0,1490,1290,320,350,60,430,160,70,100,60,430,5580,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,11810,35,0,0,0,2,2,0,0,0,40,10,0,20,0,40,0,0,20,40,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,7220,39,1,2,0,0,0,0,160,150,210,240,260,270,0,70,40,20,20,20,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,48,0,0,0,0,0,0,3530,3600,3720,3750,3850,3950,160,180,140,160,160,160,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,36,0,0,2,2,0,0,2610,2600,2630,2570,1510,1490,230,90,10,60,60,60,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,40,0,0,0,0,0,0,5070,3490,3460,2700,2530,1640,130,230,100,100,80,160,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4590,47,0,0,0,2,0,0,10,10,30,30,20,40,20,30,20,0,30,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,6230,39,0,0,0,0,0,0,4800,4900,5020,5130,5240,5330,180,200,200,200,200,200,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,32,0,0,0,0,0,0,8860,9040,9250,9390,8700,8900,360,390,360,490,330,360,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,33,0,0,0,0,0,0,3080,2660,2220,1750,2500,2130,100,100,70,1410,70,70,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,30,0,0,0,0,0,0,4520,4620,4780,4900,4950,2900,180,230,250,190,110,110,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7870,38,2,2,0,0,0,0,230,220,30,80,50,30,30,30,80,0,0,20,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,4590,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0,6560,34,0,0,0,0,0,0,250,160,20,20,100,30,170,20,20,100,30,70,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,6560,35,0,0,0,0,0,0,910,1110,1160,870,830,770,330,330,70,160,160,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,41,0,0,0,0,0,0,40,0,0,0,0,80,0,0,0,0,80,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
1,1640,39,2,2,2,2,2,2,1030,1010,1090,1060,1130,1160,0,110,0,90,50,50,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,38,1,0,0,0,0,0,-20,-20,-20,-20,1550,0,0,0,0,1570,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
0,7550,31,0,0,0,0,0,0,3280,3510,3770,3840,3850,3860,300,330,200,110,100,40,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,34,0,0,0,0,0,0,30,90,50,30,20,20,90,50,30,20,20,50,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,8530,46,0,0,0,0,0,0,1900,8620,8120,8270,6420,6550,8120,300,270,220,230,230,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,30,0,0,0,0,0,0,20,10,0,30,0,50,10,0,30,0,50,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
1,8200,40,1,2,0,0,0,0,2140,2040,1310,1130,1140,1270,0,70,60,40,150,110,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
1,660,32,2,0,0,0,0,2,420,440,490,510,550,560,40,50,40,50,20,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8860,37,2,0,0,0,0,0,5250,5130,5220,5430,2500,2560,200,230,300,160,100,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9190,47,0,0,0,0,0,0,120,100,100,70,120,120,100,110,70,120,120,120,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,980,30,0,0,0,0,0,0,230,260,330,320,330,130,40,80,30,10,0,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14760,36,0,0,0,0,0,0,260,130,170,150,110,210,130,170,160,110,210,140,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,11810,33,0,0,0,0,0,0,720,1160,1000,1150,1300,1630,460,160,160,160,330,1970,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,36,2,2,2,0,0,0,610,570,550,580,620,610,50,0,40,40,30,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6560,40,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,16400,46,0,0,0,0,0,0,540,670,480,550,360,550,560,260,460,230,530,460,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,42,0,0,0,0,0,0,-200,330,340,260,150,140,670,340,260,150,140,320,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,14760,39,0,0,0,0,0,0,940,430,330,160,1490,1690,40,100,160,1490,250,380,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,660,37,2,2,2,0,0,0,110,80,0,30,10,10,70,0,30,0,10,60,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,16400,42,0,0,0,0,0,0,320,50,460,920,240,120,50,460,660,0,0,60,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,8530,31,0,0,0,0,0,0,3360,3150,2960,2950,3310,2760,130,130,130,460,100,90,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,38,2,2,2,0,0,2,1520,1630,1600,1620,1890,1850,140,0,60,290,0,850,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,330,37,0,0,0,0,0,0,280,300,0,10,150,170,70,0,10,150,30,220,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,7870,34,0,0,0,0,0,0,4370,4380,4530,4470,4620,4550,200,310,200,330,160,160,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15750,43,0,0,0,0,0,0,12380,12780,13150,12920,11440,10890,660,660,660,490,490,390,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17060,38,0,0,0,0,0,0,3240,3350,3370,3440,3510,3590,170,120,120,130,140,160,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,42,2,0,0,0,0,0,680,700,650,650,630,630,50,50,40,20,20,20,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,33,0,0,0,2,0,0,100,60,110,70,50,60,30,80,0,30,20,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9510,43,0,0,2,0,0,0,10,60,60,120,130,140,60,0,70,10,20,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1640,40,0,0,0,0,0,0,1430,1420,1530,1600,660,540,70,130,150,70,30,100,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,39,0,0,0,0,0,0,9750,9530,9410,9130,9570,9410,340,440,330,980,390,330,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,40,0,0,0,0,0,0,3140,2870,1990,2170,2260,2320,490,160,260,260,100,160,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,39,0,0,0,0,0,0,690,690,850,600,600,1480,690,860,600,600,1490,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,4270,40,2,2,2,2,2,2,2040,1990,2150,2180,2120,2260,0,190,80,0,170,90,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,50,0,0,0,0,0,0,70,200,70,90,70,0,200,80,90,70,0,150,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,7220,55,0,0,0,0,0,0,20,20,110,20,20,20,20,110,20,20,20,30,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,8530,63,0,0,0,0,0,2,8570,8670,8010,8160,8650,8500,300,300,300,630,0,320,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,51,0,0,0,0,0,0,1320,1350,1220,1080,870,730,70,70,50,80,30,30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3610,55,0,0,0,0,2,0,1700,3720,3660,3780,3670,3670,2150,140,310,0,130,260,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11480,49,0,0,0,0,0,0,900,140,50,150,10,30,140,50,150,10,30,20,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,5910,48,0,0,0,0,0,0,40,40,50,40,80,10,40,50,40,80,10,10,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,3940,50,0,0,0,2,0,0,3890,3900,4100,4010,3940,4000,150,300,50,160,160,160,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15090,51,0,0,0,0,0,0,10,30,10,1460,1180,220,30,10,1460,0,220,310,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,8200,52,2,2,2,2,0,0,980,950,1090,1060,1140,1200,0,160,0,100,80,80,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,58,0,0,0,0,0,0,1990,2020,1870,1690,1480,1230,70,80,60,40,110,40,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,11480,56,0,0,0,0,0,0,8450,8420,8460,4890,4750,4580,330,250,170,160,170,170,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,52,0,0,3,2,0,0,530,660,640,620,630,640,150,0,0,20,20,30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9510,49,0,0,0,0,0,0,130,180,100,440,90,80,180,100,440,90,80,70,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1,16400,50,2,2,2,2,2,2,2300,2460,2510,2550,2580,2640,210,110,100,100,100,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7870,57,0,0,0,0,0,0,7350,7810,8050,8170,7370,380,620,390,330,660,100,300,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,52,0,0,0,0,0,0,1500,1560,930,120,400,550,260,270,490,330,260,70,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5910,50,0,0,0,0,0,0,2060,2170,2280,2380,2500,2560,160,160,160,160,100,160,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,52,0,0,0,0,0,0,1000,1250,590,960,380,3390,1250,590,960,380,3390,940,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,3610,51,0,0,0,0,0,0,3640,2280,1680,1690,1630,1660,80,80,60,60,70,70,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,53,0,0,0,0,0,0,0,40,140,40,80,200,40,140,40,80,30,30,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0,980,53,0,0,0,0,0,0,970,990,930,950,970,1010,50,100,50,40,70,30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19690,53,2,2,2,0,0,0,15050,15330,15050,15410,14670,14470,560,0,590,520,520,690,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,60,0,0,0,0,0,0,1620,1750,1570,1640,0,0,160,110,210,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8860,61,0,0,0,0,0,0,500,560,610,290,100,170,70,70,70,30,70,70,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,56,0,0,0,0,0,0,1070,1110,1080,1040,990,890,50,50,40,30,40,30,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,22,1,2,0,0,2,2,310,300,350,400,390,310,0,70,60,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,23,2,0,0,0,0,0,630,650,580,610,630,630,50,50,40,20,30,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2950,56,2,0,0,2,2,0,1600,1220,1190,1120,1010,950,70,130,40,0,30,30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,59,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,2950,23,0,0,0,0,0,0,2880,2930,2890,2880,1610,1620,100,120,150,50,60,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,24,1,0,3,2,0,0,0,30,30,20,10,10,30,0,0,0,10,30,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,660,24,0,0,0,0,0,0,410,0,0,0,440,240,0,0,0,440,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
0,3940,25,0,0,0,0,0,0,30,30,30,30,50,30,30,30,30,50,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,660,27,0,0,0,0,0,0,650,0,0,0,350,400,0,0,0,650,70,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4270,28,0,0,0,0,0,0,3940,3670,3750,3830,3860,3950,180,190,190,150,160,120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2950,27,0,0,0,0,0,0,610,470,840,720,650,360,330,550,650,0,160,490,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14110,27,0,0,0,0,0,0,10,10,10,10,50,10,10,10,10,50,10,10,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,11810,27,0,0,0,0,0,0,0,0,400,200,0,0,0,400,200,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,330,22,0,0,0,0,0,0,320,230,220,170,0,0,40,80,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6890,25,0,0,0,0,0,0,20,1140,1010,450,130,0,1300,40,30,370,0,110,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
0,3940,30,0,0,0,0,0,0,20,20,50,20,20,40,20,50,20,20,40,20,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,3940,30,0,0,0,0,0,0,3970,3980,3920,4010,3980,4010,150,140,160,150,160,150,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,30,2,2,2,2,0,0,3020,3080,3120,2450,2160,2570,120,110,0,60,560,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,28,2,0,0,0,2,0,190,210,280,330,310,520,70,100,80,0,520,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,660,25,0,0,0,0,0,0,0,0,0,200,540,10,0,0,200,540,10,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
0,6560,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
1,2950,26,0,0,0,0,0,0,110,220,110,280,180,240,220,40,180,0,240,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,7220,28,0,0,0,0,0,0,1750,1840,190,180,760,350,160,190,180,760,0,80,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,5910,40,0,0,0,0,0,0,740,680,50,0,0,0,70,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10500,31,0,0,0,0,0,0,2530,2150,2060,2050,1970,1810,100,100,100,70,100,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9190,29,0,0,0,0,0,0,250,80,110,340,330,280,90,110,360,0,0,20,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,4270,30,0,0,2,0,0,0,10,30,10,30,10,10,30,0,30,0,10,10,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1,9190,30,1,0,0,0,0,0,0,10,0,10,10,10,10,0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,1640,30,0,0,0,0,0,0,2850,1410,1430,1330,70,-50,130,130,160,160,160,160,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,6560,33,0,2,2,0,0,0,330,100,0,0,0,150,0,0,0,0,150,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
0,10500,33,0,0,0,0,0,0,90,360,310,0,40,40,360,310,0,40,40,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,2950,37,0,2,0,2,0,0,80,40,80,40,40,320,0,80,0,40,320,340,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,5910,34,2,0,0,0,0,0,10,260,0,0,0,20,260,0,0,0,20,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0
0,4590,35,0,0,0,0,0,0,2040,1810,1610,1390,1160,960,70,70,70,40,70,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10830,36,0,0,0,0,0,0,1440,1370,1240,1220,1000,440,160,60,70,30,20,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2950,25,1,0,0,0,0,2,0,30,10,0,40,0,30,10,0,40,0,20,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,5910,27,0,0,0,0,0,0,1750,1790,1850,1860,1900,1950,60,90,70,70,80,80,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,38,0,0,0,0,0,0,180,400,440,110,460,170,400,440,110,460,170,30,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,8860,38,0,0,0,0,0,0,100,120,170,180,3830,3920,40,70,30,3830,160,130,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1970,23,0,0,0,0,0,0,1680,1380,1340,1170,1050,650,70,60,120,70,80,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,26,0,0,0,0,0,0,820,750,30,0,0,0,70,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
1,8200,29,2,0,0,0,0,0,50,50,230,50,1180,1120,50,230,50,1180,330,360,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,8860,32,2,0,0,0,0,0,9070,8670,8880,9040,8000,8240,360,390,360,290,360,1120,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,40,0,0,0,0,0,0,510,550,690,610,300,170,70,160,70,100,30,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8200,36,0,0,0,0,0,0,8320,7850,8060,1080,5970,6040,330,360,150,6240,260,330,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,11810,38,0,0,0,0,0,0,30,0,900,940,410,620,0,900,80,410,290,60,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,10170,34,0,0,0,0,0,0,2850,2880,1400,860,880,900,90,100,50,30,30,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,39,1,0,0,0,0,0,0,720,2050,0,540,170,720,1400,0,550,170,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,4270,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0,10170,49,0,0,0,0,0,0,1720,1460,1140,700,390,-80,70,50,40,40,70,2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,34,0,0,0,0,0,0,630,330,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,6230,35,0,0,0,0,0,0,6160,6210,6300,6100,6190,6260,270,290,220,220,240,230,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,36,0,0,0,0,0,0,870,90,0,0,0,0,90,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,3280,36,0,0,0,0,0,0,190,190,480,230,200,50,50,480,230,200,50,3330,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0,2950,39,1,2,2,2,0,0,2980,2870,3000,2950,2860,2970,0,240,40,110,220,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9510,41,0,0,0,0,0,0,8810,8940,9050,9100,6880,6960,330,390,260,230,230,160,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,42,0,0,0,0,0,0,260,0,50,0,0,0,0,50,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
0,3940,40,0,0,0,0,0,0,10,10,10,400,390,430,10,10,400,10,30,20,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,4270,37,0,0,0,2,0,0,1350,1400,1520,1480,1500,0,70,160,0,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,46,0,0,0,0,0,0,1280,1200,1050,1090,1140,1180,330,660,330,330,330,330,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7220,37,0,0,0,0,0,0,470,3300,370,710,360,410,3330,370,710,360,410,260,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,6560,37,0,0,0,0,0,0,3200,3280,3200,140,4780,4710,130,150,140,4860,170,170,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,3940,37,0,0,0,0,0,0,100,10,0,0,0,350,10,0,0,0,350,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
0,6560,37,1,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,20,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,3280,41,0,0,0,0,0,0,50,150,70,110,70,80,150,70,110,70,80,110,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,4270,43,0,0,0,0,0,0,3590,3500,3530,3400,3330,3290,130,180,150,230,110,120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,330,55,1,2,0,0,0,0,300,250,270,270,280,150,0,40,30,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,45,0,0,0,0,0,0,4440,4750,4890,2310,2120,2170,390,230,100,100,80,160,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,42,0,0,0,0,0,0,960,1020,870,10,10,40,100,50,10,10,40,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4270,27,1,2,0,0,0,0,4360,4370,4340,4320,4310,4340,200,200,160,160,160,170,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,22,0,0,0,0,0,0,1480,330,560,580,600,610,160,1050,50,40,330,30,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
