NotSeriousDlqin2yrs,age,NumberOfDependents,HasHistoryOfLatePayment,HistoricalDebtRatioInLastYear,MaxMonthlyOpenLinesOfCreditGeq5,MaxUtilizationOfUnsecuredLinesGeq10K,MaxMonthlyIncomeGeq5K
1.0,59.0,0.0,0.0,0.172316702,1.0,0.0,1.0
1.0,58.0,2.0,0.0,673.5,1.0,0.0,0.0
1.0,48.0,1.0,1.0,0.21352852100000005,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.18968386,1.0,0.0,0.0
1.0,44.0,1.0,0.0,0.18921095,1.0,0.0,0.0
1.0,52.0,2.0,0.0,0.333523782,1.0,0.0,1.0
1.0,53.0,2.0,0.0,0.274997344,1.0,0.0,1.0
1.0,47.0,1.0,0.0,2211.0,1.0,0.0,0.0
1.0,38.0,2.0,0.0,0.136459885,1.0,0.0,1.0
1.0,24.0,0.0,0.0,0.00034281800000000005,0.0,0.0,0.0
1.0,55.0,2.0,0.0,0.049495875,1.0,0.0,1.0
1.0,51.0,0.0,0.0,0.092323075,1.0,0.0,1.0
1.0,51.0,1.0,1.0,0.473774426,1.0,0.0,1.0
1.0,70.0,0.0,0.0,1.3998001,1.0,0.0,0.0
1.0,77.0,0.0,0.0,0.469229443,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.5137278829999999,1.0,0.0,1.0
1.0,50.0,2.0,0.0,1.007715624,1.0,0.0,1.0
1.0,80.0,0.0,1.0,0.822155986,1.0,0.0,0.0
1.0,51.0,1.0,0.0,0.366151203,1.0,0.0,1.0
1.0,29.0,0.0,0.0,0.204911742,0.0,0.0,0.0
1.0,66.0,0.0,0.0,0.239471107,1.0,0.0,0.0
1.0,52.0,0.0,0.0,0.373679542,1.0,0.0,1.0
1.0,32.0,0.0,1.0,0.306026104,1.0,0.0,0.0
1.0,40.0,5.0,0.0,0.07124329900000001,1.0,0.0,1.0
1.0,62.0,0.0,0.0,2.315377532,1.0,0.0,0.0
1.0,69.0,1.0,0.0,0.079980005,0.0,0.0,0.0
1.0,58.0,3.0,0.0,2938.0,1.0,0.0,0.0
1.0,51.0,0.0,0.0,0.373260145,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.168590272,1.0,0.0,1.0
1.0,59.0,1.0,0.0,0.189990001,1.0,0.0,1.0
1.0,45.0,1.0,0.0,0.305107988,1.0,0.0,1.0
1.0,61.0,3.0,0.0,0.312674244,1.0,0.0,1.0
1.0,59.0,0.0,0.0,0.240810979,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.344174792,1.0,0.0,1.0
1.0,27.0,0.0,0.0,0.089130124,1.0,0.0,1.0
1.0,25.0,0.0,0.0,0.574972233,1.0,0.0,0.0
1.0,66.0,0.0,0.0,0.376579747,1.0,0.0,1.0
1.0,49.0,2.0,1.0,1.117339529,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.736051013,1.0,0.0,0.0
1.0,47.0,2.0,0.0,0.319347319,1.0,0.0,1.0
1.0,35.0,3.0,1.0,0.4684885170000001,1.0,0.0,1.0
1.0,35.0,3.0,1.0,0.44073122,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.4295914320000001,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.011999495,0.0,0.0,1.0
1.0,60.0,1.0,1.0,0.579612964,1.0,0.0,1.0
1.0,49.0,2.0,0.0,0.258092738,1.0,0.0,0.0
1.0,58.0,1.0,0.0,0.379925505,1.0,0.0,1.0
1.0,44.0,2.0,1.0,0.639316951,1.0,0.0,0.0
1.0,70.0,0.0,0.0,1.91804098,1.0,0.0,0.0
1.0,39.0,0.0,0.0,0.095377279,1.0,0.0,1.0
1.0,34.0,2.0,1.0,0.406400753,1.0,0.0,1.0
1.0,37.0,2.0,0.0,0.444822989,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.520456629,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.95291514,1.0,0.0,1.0
1.0,67.0,0.0,0.0,1230.0,1.0,0.0,0.0
1.0,26.0,0.0,0.0,0.646684832,0.0,0.0,0.0
1.0,66.0,0.0,0.0,0.000720115,0.0,0.0,0.0
1.0,52.0,0.0,0.0,0.378128214,0.0,0.0,0.0
1.0,58.0,1.0,0.0,0.070175439,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.298802201,1.0,0.0,0.0
-1.0,84.0,0.0,0.0,0.577059121,1.0,0.0,0.0
1.0,44.0,1.0,0.0,0.15177219,1.0,0.0,0.0
1.0,41.0,2.0,1.0,0.229457893,1.0,0.0,0.0
1.0,42.0,2.0,1.0,0.231264231,1.0,0.0,1.0
1.0,41.0,2.0,0.0,0.582630144,1.0,0.0,1.0
1.0,38.0,1.0,0.0,0.031141869,1.0,0.0,0.0
1.0,33.0,0.0,0.0,0.066674548,1.0,0.0,1.0
1.0,42.0,3.0,0.0,0.328729907,1.0,0.0,1.0
1.0,68.0,0.0,0.0,0.021921391,0.0,0.0,1.0
1.0,44.0,2.0,0.0,0.290601075,1.0,0.0,1.0
1.0,83.0,0.0,0.0,0.008319953,0.0,0.0,1.0
-1.0,33.0,2.0,1.0,0.044865664000000006,0.0,0.0,1.0
1.0,63.0,0.0,0.0,0.733463035,1.0,0.0,0.0
1.0,62.0,0.0,1.0,0.74325135,1.0,0.0,0.0
1.0,76.0,0.0,0.0,0.138976837,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.486388853,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.7134466770000001,1.0,0.0,0.0
1.0,55.0,0.0,0.0,0.170220832,1.0,0.0,1.0
1.0,24.0,2.0,1.0,0.087391419,1.0,0.0,0.0
1.0,49.0,2.0,0.0,0.510196155,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.005982426999999999,1.0,0.0,1.0
1.0,59.0,0.0,1.0,0.094049904,0.0,0.0,0.0
1.0,29.0,0.0,0.0,0.033970276,0.0,0.0,0.0
1.0,61.0,0.0,0.0,187.5,1.0,0.0,0.0
1.0,68.0,0.0,0.0,0.312648786,1.0,0.0,1.0
1.0,51.0,1.0,1.0,0.531375026,1.0,0.0,1.0
1.0,37.0,2.0,0.0,0.331326126,1.0,0.0,1.0
1.0,39.0,2.0,0.0,0.161257946,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.005642454,1.0,0.0,1.0
1.0,67.0,1.0,0.0,0.683263816,0.0,0.0,0.0
1.0,48.0,1.0,0.0,0.18833612,1.0,0.0,0.0
1.0,57.0,3.0,1.0,0.202960923,1.0,0.0,1.0
1.0,74.0,0.0,0.0,0.006856163,1.0,0.0,1.0
1.0,42.0,1.0,0.0,0.18064247,1.0,0.0,0.0
1.0,41.0,1.0,1.0,0.258373206,1.0,0.0,1.0
1.0,37.0,2.0,0.0,0.587339362,1.0,0.0,0.0
1.0,43.0,2.0,0.0,0.193707506,1.0,0.0,1.0
1.0,60.0,1.0,0.0,0.8745164409999999,1.0,0.0,0.0
-1.0,35.0,0.0,1.0,0.334190231,1.0,0.0,0.0
-1.0,33.0,4.0,1.0,0.195837598,1.0,0.0,0.0
1.0,56.0,1.0,0.0,0.6800984999999999,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,0.0,0.0,0.024987506,0.0,0.0,0.0
1.0,62.0,0.0,0.0,0.192426667,1.0,0.0,1.0
1.0,31.0,0.0,0.0,1.301340861,1.0,0.0,0.0
1.0,43.0,2.0,1.0,0.073447414,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.532901628,1.0,0.0,1.0
1.0,47.0,2.0,0.0,0.212948312,0.0,0.0,1.0
1.0,43.0,1.0,0.0,0.011198507,0.0,0.0,1.0
1.0,56.0,1.0,0.0,0.5130674,1.0,0.0,1.0
-1.0,56.0,1.0,1.0,1.189905047,1.0,0.0,0.0
1.0,62.0,0.0,0.0,0.405915845,1.0,0.0,1.0
1.0,43.0,4.0,0.0,0.363836977,1.0,0.0,1.0
1.0,44.0,3.0,0.0,0.497115385,1.0,0.0,1.0
1.0,50.0,3.0,1.0,0.51837655,1.0,0.0,0.0
1.0,40.0,0.0,1.0,0.520397033,1.0,0.0,1.0
1.0,66.0,1.0,0.0,0.32557716800000003,1.0,0.0,1.0
1.0,50.0,0.0,1.0,0.398826104,1.0,0.0,1.0
1.0,28.0,1.0,0.0,0.35236541600000004,1.0,0.0,0.0
-1.0,57.0,0.0,0.0,0.6412314170000001,1.0,0.0,1.0
1.0,33.0,3.0,0.0,0.458960661,1.0,0.0,0.0
1.0,89.0,0.0,0.0,0.012825651,1.0,0.0,0.0
1.0,40.0,3.0,0.0,0.8536139070000001,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.23606067100000006,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.382962492,1.0,0.0,1.0
1.0,55.0,2.0,0.0,0.056699102,0.0,0.0,1.0
1.0,51.0,0.0,0.0,1.1237198999999998,1.0,0.0,1.0
-1.0,57.0,0.0,0.0,0.513997334,1.0,0.0,1.0
1.0,37.0,2.0,1.0,0.119063849,0.0,0.0,0.0
1.0,58.0,1.0,0.0,0.460179968,1.0,0.0,1.0
1.0,44.0,1.0,0.0,0.360341596,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.292724196,1.0,0.0,1.0
1.0,56.0,0.0,0.0,0.199002147,1.0,0.0,1.0
1.0,62.0,2.0,0.0,0.57116073,1.0,0.0,1.0
1.0,57.0,1.0,0.0,0.341405789,1.0,0.0,1.0
1.0,51.0,5.0,0.0,0.080175478,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.110648225,0.0,0.0,1.0
1.0,45.0,0.0,1.0,0.741830729,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.383795719,1.0,0.0,1.0
1.0,43.0,1.0,0.0,0.038844824,1.0,0.0,0.0
1.0,77.0,0.0,0.0,4.219560878,1.0,0.0,0.0
1.0,39.0,1.0,0.0,0.35587975200000005,1.0,0.0,1.0
1.0,47.0,0.0,0.0,0.289869123,1.0,0.0,0.0
1.0,36.0,0.0,0.0,0.489376207,1.0,0.0,1.0
1.0,32.0,0.0,1.0,0.025344353,0.0,0.0,0.0
1.0,38.0,3.0,0.0,0.29456582600000003,1.0,0.0,1.0
1.0,32.0,0.0,1.0,0.123559367,1.0,0.0,1.0
1.0,62.0,1.0,1.0,0.115169288,0.0,0.0,0.0
1.0,48.0,1.0,0.0,0.463563705,1.0,0.0,0.0
1.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,79.0,0.0,0.0,0.320100726,1.0,0.0,1.0
1.0,62.0,0.0,1.0,0.225231402,1.0,0.0,1.0
1.0,78.0,0.0,0.0,0.219156169,1.0,0.0,1.0
1.0,26.0,0.0,0.0,266.0,0.0,0.0,0.0
1.0,35.0,2.0,1.0,0.489133281,1.0,0.0,0.0
1.0,56.0,1.0,0.0,0.385414625,1.0,0.0,1.0
1.0,47.0,1.0,1.0,0.16296603699999998,1.0,0.0,1.0
1.0,60.0,0.0,1.0,0.14137738,1.0,0.0,0.0
1.0,26.0,0.0,0.0,0.00149925,0.0,0.0,0.0
1.0,67.0,0.0,1.0,0.41701844,1.0,0.0,0.0
1.0,30.0,0.0,1.0,0.137332022,1.0,0.0,0.0
1.0,43.0,0.0,0.0,0.526973547,1.0,0.0,0.0
1.0,24.0,0.0,0.0,0.182156134,0.0,0.0,0.0
1.0,56.0,0.0,0.0,0.616947185,1.0,0.0,0.0
1.0,56.0,1.0,0.0,0.017982018,0.0,0.0,0.0
1.0,55.0,2.0,0.0,0.27012848,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.15197190300000002,1.0,0.0,1.0
1.0,55.0,1.0,0.0,0.637676559,1.0,0.0,1.0
1.0,40.0,1.0,0.0,0.36712969,1.0,0.0,1.0
1.0,59.0,0.0,0.0,0.017874633,1.0,0.0,0.0
1.0,47.0,2.0,0.0,0.371206088,1.0,0.0,1.0
1.0,41.0,2.0,0.0,0.073000734,0.0,0.0,1.0
1.0,42.0,2.0,0.0,0.256306898,1.0,0.0,1.0
1.0,44.0,2.0,0.0,0.120843958,1.0,0.0,1.0
1.0,52.0,0.0,0.0,0.209358128,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.80140993,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.357810195,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.033454252000000004,1.0,0.0,0.0
1.0,67.0,0.0,0.0,0.230395658,1.0,0.0,1.0
-1.0,64.0,0.0,1.0,0.380008807,1.0,0.0,0.0
1.0,27.0,1.0,0.0,0.106360349,0.0,0.0,0.0
1.0,33.0,0.0,0.0,0.299203799,1.0,0.0,1.0
1.0,44.0,3.0,0.0,0.093202458,1.0,0.0,1.0
1.0,63.0,1.0,1.0,0.37449039,1.0,0.0,1.0
1.0,59.0,0.0,0.0,0.279558808,1.0,0.0,1.0
1.0,31.0,0.0,0.0,0.455665025,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.541383017,1.0,0.0,1.0
1.0,45.0,2.0,1.0,2584.0,1.0,0.0,0.0
1.0,65.0,0.0,0.0,0.534115921,1.0,0.0,0.0
1.0,70.0,0.0,0.0,0.346650384,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.000374953,1.0,0.0,1.0
1.0,60.0,0.0,1.0,0.091867063,1.0,0.0,0.0
1.0,75.0,1.0,0.0,0.630785053,1.0,0.0,0.0
1.0,78.0,1.0,0.0,0.059310578,1.0,0.0,1.0
-1.0,72.0,0.0,1.0,0.309552826,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.7440310940000001,1.0,0.0,0.0
1.0,46.0,0.0,1.0,0.50856143,1.0,0.0,1.0
1.0,43.0,2.0,0.0,0.344658708,1.0,0.0,1.0
1.0,35.0,0.0,0.0,0.02917342,1.0,0.0,0.0
1.0,53.0,0.0,0.0,0.369857747,1.0,0.0,0.0
1.0,40.0,2.0,0.0,0.3772145,1.0,0.0,0.0
1.0,53.0,2.0,0.0,0.229641151,1.0,0.0,1.0
1.0,52.0,0.0,1.0,0.334940189,1.0,0.0,1.0
1.0,21.0,0.0,0.0,0.011656953,0.0,0.0,0.0
1.0,64.0,0.0,0.0,0.201215154,1.0,0.0,1.0
1.0,29.0,1.0,0.0,0.191292424,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.575713026,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.415149736,1.0,0.0,0.0
1.0,42.0,2.0,0.0,0.828839746,1.0,0.0,0.0
1.0,47.0,2.0,1.0,0.432452169,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.336904124,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.451215524,1.0,0.0,1.0
1.0,71.0,1.0,1.0,0.540637052,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.240867893,1.0,0.0,0.0
1.0,46.0,3.0,0.0,10.0,0.0,0.0,0.0
1.0,86.0,0.0,1.0,0.30021978,1.0,0.0,0.0
1.0,39.0,2.0,0.0,0.304385088,0.0,0.0,1.0
1.0,23.0,0.0,0.0,0.017767907,0.0,0.0,0.0
1.0,38.0,2.0,0.0,0.177240502,1.0,0.0,1.0
1.0,39.0,3.0,0.0,0.436750789,1.0,0.0,1.0
1.0,42.0,2.0,0.0,0.292227703,1.0,0.0,1.0
1.0,54.0,2.0,0.0,0.226772347,1.0,0.0,1.0
1.0,65.0,0.0,0.0,0.352017937,1.0,0.0,0.0
1.0,58.0,1.0,1.0,0.311806136,1.0,0.0,1.0
1.0,58.0,1.0,0.0,0.163825151,1.0,0.0,1.0
1.0,57.0,2.0,0.0,0.07360136099999999,0.0,0.0,0.0
1.0,44.0,1.0,0.0,0.409686736,1.0,0.0,0.0
1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,41.0,0.0,1.0,0.082705235,0.0,0.0,1.0
1.0,42.0,2.0,0.0,0.530359956,1.0,0.0,1.0
1.0,37.0,2.0,1.0,0.138445808,1.0,0.0,0.0
1.0,55.0,0.0,0.0,0.149755592,1.0,0.0,1.0
1.0,89.0,0.0,0.0,0.0007997869999999999,0.0,0.0,0.0
-1.0,29.0,0.0,1.0,0.053654024,0.0,0.0,0.0
1.0,57.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,47.0,4.0,0.0,0.310597645,1.0,0.0,0.0
-1.0,45.0,3.0,0.0,0.294380375,1.0,0.0,1.0
1.0,31.0,0.0,0.0,0.07571169,0.0,0.0,0.0
1.0,52.0,4.0,0.0,0.631618475,1.0,0.0,1.0
1.0,32.0,0.0,0.0,0.284493728,1.0,0.0,1.0
1.0,54.0,0.0,1.0,0.300587427,1.0,0.0,1.0
1.0,77.0,0.0,0.0,0.641969519,1.0,0.0,0.0
1.0,64.0,0.0,1.0,0.42413042,1.0,0.0,1.0
1.0,44.0,2.0,0.0,0.546872656,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.339787292,1.0,0.0,1.0
1.0,47.0,5.0,0.0,0.464900526,1.0,0.0,1.0
1.0,46.0,3.0,0.0,0.004614675,1.0,0.0,1.0
1.0,45.0,1.0,0.0,0.075094543,0.0,0.0,1.0
-1.0,46.0,0.0,1.0,0.293186614,0.0,0.0,1.0
1.0,43.0,0.0,0.0,0.364995752,1.0,0.0,1.0
1.0,75.0,0.0,0.0,0.15100316800000002,0.0,0.0,0.0
1.0,46.0,0.0,0.0,0.0954766,1.0,0.0,1.0
1.0,28.0,0.0,0.0,0.069654073,1.0,0.0,1.0
1.0,49.0,2.0,1.0,0.844142528,1.0,0.0,0.0
1.0,60.0,0.0,1.0,0.186162767,1.0,0.0,1.0
1.0,70.0,0.0,0.0,0.095460477,1.0,0.0,1.0
1.0,53.0,0.0,0.0,0.435023772,1.0,0.0,1.0
1.0,32.0,0.0,0.0,0.388575458,1.0,0.0,0.0
1.0,29.0,2.0,1.0,0.134204008,1.0,0.0,0.0
1.0,66.0,0.0,0.0,0.487561032,1.0,0.0,0.0
1.0,53.0,3.0,0.0,0.26347365300000003,1.0,0.0,1.0
1.0,47.0,1.0,0.0,0.691051491,1.0,0.0,1.0
1.0,53.0,0.0,0.0,0.401695468,1.0,0.0,1.0
1.0,51.0,3.0,0.0,0.289504487,1.0,0.0,1.0
1.0,63.0,2.0,0.0,0.431479462,1.0,0.0,0.0
1.0,37.0,1.0,0.0,0.39830085,1.0,0.0,0.0
1.0,36.0,2.0,1.0,0.986337887,1.0,0.0,0.0
1.0,78.0,0.0,0.0,0.00633383,0.0,0.0,1.0
1.0,39.0,1.0,0.0,0.431933549,1.0,0.0,0.0
1.0,59.0,4.0,0.0,0.381959126,1.0,0.0,0.0
1.0,61.0,0.0,0.0,0.318564987,0.0,0.0,1.0
1.0,35.0,2.0,0.0,0.102690413,1.0,0.0,1.0
1.0,28.0,0.0,0.0,0.00049975,0.0,0.0,0.0
1.0,62.0,1.0,1.0,0.49220104,1.0,0.0,1.0
1.0,55.0,0.0,1.0,0.286428439,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.193636988,1.0,0.0,0.0
1.0,69.0,0.0,0.0,0.329471602,1.0,0.0,1.0
1.0,44.0,0.0,1.0,0.237021038,1.0,0.0,1.0
-1.0,61.0,0.0,1.0,0.462236579,1.0,0.0,1.0
1.0,63.0,2.0,0.0,0.8438386040000001,1.0,0.0,0.0
1.0,49.0,4.0,0.0,0.183307874,1.0,0.0,1.0
1.0,52.0,1.0,1.0,0.159968006,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.139914362,1.0,0.0,1.0
1.0,47.0,4.0,0.0,0.282343114,1.0,0.0,1.0
1.0,78.0,1.0,0.0,1.024987506,1.0,0.0,0.0
1.0,49.0,2.0,0.0,0.57567804,1.0,0.0,1.0
1.0,82.0,1.0,0.0,0.111962679,0.0,0.0,0.0
1.0,71.0,0.0,0.0,1.493530499,1.0,0.0,0.0
1.0,50.0,0.0,1.0,0.449092344,1.0,0.0,0.0
1.0,54.0,0.0,0.0,1.009862779,1.0,0.0,0.0
1.0,53.0,0.0,0.0,0.15238476199999998,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.101053769,1.0,0.0,0.0
1.0,38.0,0.0,0.0,0.470505899,1.0,0.0,1.0
1.0,48.0,6.0,0.0,0.187384976,0.0,0.0,1.0
-1.0,33.0,0.0,1.0,0.311387466,0.0,0.0,0.0
1.0,63.0,1.0,0.0,0.190740137,1.0,0.0,1.0
1.0,45.0,3.0,0.0,0.27913251,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.34487002,1.0,0.0,1.0
1.0,96.0,0.0,0.0,0.007622812,1.0,0.0,1.0
1.0,40.0,1.0,0.0,0.661014738,1.0,0.0,1.0
-1.0,45.0,0.0,1.0,0.068839846,0.0,0.0,0.0
1.0,43.0,4.0,1.0,0.364784413,0.0,0.0,1.0
1.0,91.0,0.0,0.0,0.306602014,1.0,0.0,0.0
1.0,43.0,0.0,1.0,0.479408237,1.0,0.0,0.0
1.0,38.0,1.0,1.0,1.038393857,1.0,0.0,1.0
-1.0,59.0,0.0,1.0,0.969076719,1.0,0.0,1.0
1.0,63.0,1.0,0.0,0.111223868,1.0,0.0,0.0
1.0,32.0,0.0,1.0,0.579613591,1.0,0.0,0.0
1.0,54.0,0.0,1.0,0.690218297,1.0,0.0,1.0
1.0,63.0,2.0,0.0,0.735088304,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.18877483,1.0,0.0,1.0
1.0,41.0,1.0,0.0,0.5067414029999999,1.0,0.0,1.0
1.0,56.0,3.0,1.0,0.468962644,1.0,0.0,1.0
1.0,31.0,0.0,0.0,1.366492147,1.0,0.0,0.0
1.0,63.0,0.0,0.0,0.277066667,1.0,0.0,1.0
1.0,76.0,0.0,0.0,0.006307339,1.0,0.0,0.0
1.0,47.0,1.0,0.0,1.28729886,1.0,0.0,1.0
1.0,58.0,0.0,0.0,0.499123162,1.0,0.0,1.0
1.0,37.0,0.0,0.0,0.34323633299999995,1.0,0.0,1.0
1.0,39.0,3.0,0.0,0.189111748,0.0,0.0,0.0
1.0,43.0,4.0,0.0,0.377931285,1.0,0.0,1.0
1.0,25.0,0.0,1.0,0.072289157,0.0,0.0,0.0
-1.0,39.0,1.0,1.0,0.510531136,0.0,0.0,0.0
1.0,44.0,0.0,1.0,0.910706353,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.221796007,1.0,0.0,1.0
1.0,47.0,3.0,0.0,0.341433318,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.61971831,1.0,0.0,0.0
1.0,41.0,2.0,1.0,1.286870173,1.0,0.0,0.0
1.0,25.0,0.0,0.0,0.061615321,0.0,0.0,0.0
1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,38.0,2.0,0.0,0.347427619,1.0,1.0,0.0
1.0,63.0,0.0,0.0,0.006535948000000001,0.0,0.0,0.0
-1.0,51.0,0.0,0.0,1.110858701,1.0,0.0,0.0
1.0,44.0,0.0,1.0,0.093549155,0.0,0.0,0.0
1.0,39.0,2.0,0.0,0.462589568,1.0,0.0,1.0
1.0,68.0,0.0,0.0,0.003428327,1.0,0.0,0.0
1.0,67.0,0.0,0.0,0.669553631,1.0,0.0,0.0
1.0,52.0,0.0,1.0,0.324688797,1.0,0.0,1.0
1.0,38.0,3.0,0.0,0.272944337,1.0,0.0,1.0
1.0,63.0,0.0,0.0,229.1666667,1.0,0.0,0.0
1.0,66.0,0.0,0.0,0.169556998,1.0,0.0,1.0
1.0,46.0,2.0,0.0,2.037201555,1.0,0.0,0.0
1.0,53.0,2.0,0.0,0.0229977,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.179653043,0.0,0.0,0.0
1.0,48.0,0.0,0.0,0.297866005,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.19128444,1.0,0.0,1.0
1.0,39.0,2.0,0.0,0.367963204,1.0,0.0,1.0
-1.0,62.0,3.0,0.0,1.053068759,1.0,0.0,1.0
1.0,37.0,0.0,1.0,0.56191005,1.0,0.0,0.0
1.0,85.0,0.0,0.0,0.0119976,1.0,0.0,0.0
1.0,24.0,2.0,1.0,0.006283919000000001,0.0,0.0,0.0
1.0,51.0,3.0,0.0,0.245392121,1.0,0.0,1.0
1.0,37.0,5.0,0.0,0.112036651,1.0,0.0,0.0
1.0,44.0,0.0,1.0,0.439864801,1.0,0.0,1.0
-1.0,39.0,1.0,1.0,0.204243078,1.0,0.0,0.0
1.0,41.0,2.0,0.0,0.494778938,1.0,0.0,0.0
1.0,55.0,0.0,0.0,0.282929268,1.0,0.0,0.0
1.0,68.0,1.0,0.0,0.306512647,1.0,0.0,1.0
1.0,42.0,2.0,0.0,0.195711679,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.141890229,1.0,0.0,1.0
1.0,54.0,1.0,0.0,0.275813449,1.0,0.0,1.0
1.0,49.0,2.0,1.0,0.597814442,1.0,0.0,1.0
1.0,50.0,1.0,0.0,1.008877285,1.0,0.0,0.0
1.0,38.0,0.0,0.0,0.398983102,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.271376881,1.0,0.0,1.0
1.0,39.0,3.0,0.0,0.212212212,1.0,0.0,1.0
1.0,59.0,4.0,0.0,0.48092613,1.0,0.0,0.0
1.0,49.0,8.0,0.0,0.336333061,1.0,0.0,1.0
1.0,45.0,0.0,0.0,0.26028060000000003,1.0,0.0,1.0
1.0,45.0,3.0,0.0,0.352804968,1.0,0.0,1.0
1.0,54.0,3.0,0.0,0.6895967470000001,1.0,0.0,0.0
-1.0,62.0,2.0,1.0,0.195707816,0.0,0.0,1.0
1.0,63.0,0.0,0.0,0.68164794,0.0,0.0,0.0
1.0,48.0,3.0,1.0,0.094181164,1.0,0.0,1.0
1.0,42.0,0.0,1.0,0.388216728,1.0,0.0,0.0
1.0,52.0,3.0,0.0,0.26117197,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.459339114,1.0,0.0,1.0
1.0,56.0,0.0,0.0,0.367037989,1.0,0.0,0.0
1.0,41.0,3.0,0.0,0.406965495,1.0,0.0,0.0
1.0,37.0,0.0,0.0,0.076923077,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.00269973,1.0,0.0,1.0
1.0,75.0,1.0,0.0,0.369235662,1.0,0.0,1.0
1.0,68.0,1.0,0.0,0.315985625,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.021829695,0.0,0.0,1.0
1.0,62.0,1.0,0.0,0.010569919,0.0,0.0,1.0
1.0,38.0,2.0,1.0,0.5711654829999999,1.0,0.0,0.0
1.0,51.0,2.0,0.0,0.365412033,1.0,0.0,1.0
1.0,67.0,0.0,0.0,0.08387406900000001,1.0,0.0,0.0
1.0,42.0,2.0,0.0,0.183973718,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.754642347,1.0,0.0,1.0
1.0,46.0,0.0,1.0,0.063909037,1.0,0.0,1.0
1.0,46.0,3.0,0.0,0.289005659,1.0,0.0,1.0
1.0,36.0,2.0,1.0,0.51321114,1.0,0.0,0.0
1.0,51.0,1.0,0.0,0.429894737,1.0,0.0,0.0
1.0,58.0,4.0,1.0,0.309233747,1.0,0.0,1.0
1.0,53.0,2.0,0.0,0.823944059,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.711753477,1.0,0.0,0.0
-1.0,40.0,2.0,0.0,0.4248768470000001,1.0,0.0,0.0
-1.0,56.0,0.0,1.0,0.667954497,1.0,0.0,0.0
1.0,49.0,2.0,0.0,0.470505899,1.0,0.0,1.0
1.0,57.0,4.0,0.0,0.229184865,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.273546389,1.0,0.0,1.0
1.0,57.0,3.0,0.0,0.502430743,1.0,0.0,1.0
1.0,42.0,2.0,0.0,1.139035551,1.0,0.0,0.0
