NotSeriousDlqin2yrs,Age,NumberOfDependents,DebtRatio,MonthlyIncome,CreditLineUtilization,NumberRealEstateLoansOrLines,NumberOfOpenCreditLinesAndLoans,HistoryOfLatePayment,HistoryOfLatePaymentInPast2Years,HistoryOfDelinquency,HistoryOfDelinquencyInPast2Years
-1.0,27.0,0.0,0.76538829,14653.0,0.0,3.0,8.0,False,False,False,False
1.0,60.0,0.0,0.251987401,6666.0,0.047286134,2.0,13.0,False,False,False,False
1.0,58.0,0.0,0.034564554,2950.0,0.000189184,1.0,4.0,False,False,False,False
1.0,74.0,0.0,0.004563123,5916.0,0.009732773,0.0,6.0,True,True,False,False
1.0,61.0,0.0,0.474004639,10347.0,0.095916663,3.0,12.0,False,False,False,False
1.0,32.0,1.0,0.215494071,6324.0,0.0,1.0,9.0,False,False,False,False
1.0,37.0,0.0,0.63880289,4844.0,0.856349295,1.0,2.0,False,False,False,False
1.0,22.0,0.0,13.0,0.0,0.922155689,0.0,1.0,False,False,False,False
1.0,79.0,0.0,44.0,0.0,0.9999999,0.0,3.0,False,False,False,False
1.0,57.0,0.0,0.286856838,3750.0,0.033717696,1.0,9.0,False,False,False,False
1.0,59.0,0.0,0.048467724,4600.0,0.091876173,0.0,6.0,False,False,False,False
1.0,75.0,0.0,0.049614322,10500.0,0.044844836,0.0,11.0,False,False,False,False
-1.0,34.0,0.0,0.0,4506.0,0.9999999,0.0,0.0,False,False,True,True
1.0,43.0,2.0,0.370684881,5416.0,0.166899708,1.0,7.0,False,False,False,False
1.0,58.0,1.0,0.334091849,4833.0,0.684707424,1.0,9.0,False,False,False,False
1.0,81.0,0.0,7.673652695,333.0,0.0,1.0,6.0,False,False,False,False
1.0,28.0,0.0,0.164471759,3416.0,0.147138653,0.0,8.0,False,False,False,False
1.0,34.0,3.0,0.51322986,6764.0,0.668132747,2.0,7.0,True,True,False,False
1.0,46.0,0.0,0.1407485,10500.0,0.002585068,1.0,22.0,False,False,False,False
1.0,48.0,0.0,0.392934511,6000.0,0.975557366,1.0,7.0,False,False,False,False
1.0,45.0,1.0,0.000899978,40000.0,0.039205105,0.0,4.0,False,False,False,False
1.0,49.0,0.0,0.115661207,5005.0,0.885662637,0.0,5.0,True,True,True,True
1.0,64.0,0.0,0.315112326,15000.0,0.343075404,1.0,8.0,False,False,False,False
1.0,64.0,0.0,0.2007457,11800.0,0.049073168,1.0,8.0,False,False,False,False
1.0,53.0,1.0,0.510889292,5509.0,0.221038948,1.0,7.0,True,True,False,False
1.0,62.0,1.0,0.57815167,4100.0,0.33448121,2.0,15.0,False,False,False,False
1.0,69.0,0.0,0.220808723,2200.0,0.247829519,1.0,4.0,False,False,False,False
1.0,30.0,0.0,0.092363055,2500.0,0.0,0.0,2.0,False,False,False,False
1.0,35.0,2.0,0.506925662,12200.0,0.549731897,4.0,13.0,False,False,False,False
1.0,72.0,1.0,0.274071403,11091.0,0.277811503,1.0,17.0,False,False,False,False
1.0,85.0,0.0,0.293141372,5000.0,0.069678606,1.0,4.0,False,False,False,False
1.0,68.0,0.0,0.012269939,4400.0,0.062235178,0.0,3.0,False,False,False,False
1.0,65.0,0.0,0.062492188,8000.0,0.056560411,0.0,7.0,False,False,False,False
1.0,58.0,0.0,0.528002309,6927.0,0.217732806,3.0,23.0,False,False,False,False
1.0,30.0,0.0,0.226624699,5400.0,0.714499059,1.0,6.0,True,True,False,False
1.0,48.0,1.0,0.38678302,11000.0,0.034298857,2.0,6.0,False,False,False,False
1.0,47.0,0.0,0.323562152,8084.0,0.031415794,1.0,4.0,False,False,False,False
1.0,48.0,1.0,0.324907575,11630.0,0.323449016,1.0,17.0,False,False,False,False
1.0,44.0,2.0,1106.0,0.0,0.238676269,1.0,3.0,False,False,False,False
1.0,46.0,1.0,0.352689094,9333.0,0.21652255,2.0,9.0,False,False,False,False
1.0,29.0,2.0,0.385307346,1333.0,0.897102897,0.0,3.0,False,False,False,False
1.0,42.0,2.0,3131.0,0.0,0.0139986,1.0,7.0,False,False,False,False
1.0,49.0,2.0,0.410074074,13499.0,0.113874669,2.0,11.0,False,False,False,False
1.0,36.0,0.0,0.429272646,2240.0,0.466053395,1.0,6.0,False,False,True,True
1.0,51.0,2.0,0.434708635,2350.0,0.453057305,0.0,12.0,False,False,False,False
1.0,38.0,0.0,0.171049623,17491.0,0.08571287,2.0,11.0,False,False,False,False
-1.0,35.0,1.0,2.044636909,1500.0,0.9999999,1.0,3.0,False,False,False,False
1.0,40.0,0.0,0.141943223,2500.0,0.089821417,0.0,11.0,False,False,False,False
1.0,63.0,0.0,0.007358768,8832.0,0.008926107,0.0,5.0,False,False,False,False
1.0,33.0,1.0,0.376889322,2050.0,0.018766344,0.0,8.0,True,True,False,False
1.0,59.0,2.0,0.141350786,11000.0,0.146748596,1.0,12.0,True,True,False,False
1.0,37.0,0.0,0.84706447,6250.0,0.772843991,2.0,8.0,True,True,False,False
1.0,41.0,3.0,0.256303739,10350.0,0.313682819,1.0,6.0,True,True,False,False
1.0,63.0,0.0,0.496315561,6920.0,0.518840375,1.0,11.0,False,False,False,False
1.0,27.0,0.0,0.50499902,5100.0,0.187747977,1.0,6.0,True,True,False,False
1.0,63.0,0.0,0.541512915,6503.0,0.010665245,3.0,16.0,False,False,False,False
1.0,55.0,3.0,0.293560859,7500.0,0.298229355,1.0,13.0,True,True,True,True
1.0,58.0,0.0,0.344766485,7900.0,0.06709105,1.0,11.0,False,False,False,False
1.0,64.0,0.0,0.853727451,4600.0,0.0,2.0,11.0,False,False,False,False
1.0,25.0,0.0,0.0,5416.0,0.0,0.0,1.0,False,False,False,False
1.0,32.0,3.0,0.716427233,1600.0,0.891292492,0.0,7.0,True,True,False,False
1.0,49.0,1.0,0.527453271,1711.0,0.118976205,1.0,10.0,True,True,False,False
1.0,59.0,1.0,0.384401733,9000.0,0.316730561,1.0,15.0,False,False,False,False
1.0,46.0,3.0,0.360663934,10000.0,0.163638113,2.0,16.0,False,False,False,False
1.0,49.0,3.0,0.446910618,5000.0,0.775244951,1.0,5.0,True,True,False,False
1.0,46.0,0.0,0.127772571,3200.0,0.021203925,0.0,7.0,False,False,False,False
-1.0,51.0,0.0,0.0,6179.0,0.9999999,0.0,2.0,True,True,False,False
1.0,52.0,1.0,0.405391658,5897.0,0.038941506,1.0,10.0,False,False,False,False
1.0,57.0,2.0,0.009281395,7110.0,0.055285404,0.0,4.0,False,False,False,False
1.0,42.0,2.0,0.241708314,2200.0,0.69616298,0.0,4.0,True,True,False,False
1.0,49.0,0.0,0.291374236,4416.0,0.036336749,1.0,6.0,False,False,False,False
1.0,29.0,0.0,0.149155454,3492.0,0.564843516,0.0,2.0,False,False,False,False
1.0,64.0,0.0,0.191810937,10916.0,0.007206772,2.0,11.0,False,False,False,False
1.0,74.0,0.0,0.35896724,3601.0,0.144532993,2.0,12.0,False,False,False,False
1.0,60.0,3.0,0.171692117,12900.0,0.043631904,1.0,14.0,False,False,False,False
1.0,40.0,2.0,0.524882197,8700.0,1.005040735,2.0,13.0,False,False,False,False
1.0,57.0,0.0,0.084076327,12000.0,0.02831446,1.0,16.0,False,False,False,False
1.0,42.0,0.0,0.024975025,1000.0,0.428785607,0.0,2.0,True,True,False,False
1.0,74.0,0.0,0.00177841,5622.0,0.00978175,0.0,5.0,False,False,False,False
1.0,51.0,0.0,0.43328975,17590.0,0.170366148,5.0,13.0,False,False,False,False
1.0,37.0,2.0,0.343079922,4616.0,0.746684258,0.0,13.0,False,False,False,False
1.0,50.0,0.0,0.009898268,3636.0,0.033705768,0.0,5.0,False,False,False,False
1.0,30.0,1.0,0.001112347,6292.0,0.007074416,0.0,2.0,False,False,False,False
1.0,33.0,4.0,0.141533711,5828.0,0.603377403,0.0,3.0,False,False,False,False
1.0,66.0,1.0,0.279882014,14916.0,0.044952135,2.0,17.0,True,True,False,False
1.0,71.0,1.0,0.262763916,5209.0,0.287059412,2.0,4.0,False,False,False,False
1.0,26.0,0.0,0.108918706,3800.0,0.9999999,0.0,4.0,True,True,True,True
-1.0,38.0,2.0,0.553968254,5669.0,0.969048959,2.0,8.0,False,False,False,False
1.0,43.0,0.0,0.110125487,4621.0,0.9999999,0.0,2.0,True,True,False,False
-1.0,56.0,0.0,0.154978647,8897.0,0.417311018,1.0,7.0,True,True,False,False
1.0,37.0,0.0,0.561672293,3850.0,0.093911691,1.0,11.0,False,False,False,False
1.0,40.0,2.0,0.190425598,16000.0,0.001151772,2.0,9.0,False,False,False,False
1.0,41.0,3.0,0.105487073,9166.0,0.988458927,0.0,3.0,False,False,False,False
1.0,37.0,1.0,0.009412651,2655.0,0.9999999,0.0,0.0,False,False,False,False
1.0,60.0,2.0,0.318011491,4002.0,0.9999999,0.0,5.0,True,True,False,False
1.0,38.0,0.0,0.050071531,6290.0,0.265521316,0.0,2.0,False,False,False,False
1.0,40.0,3.0,0.302565811,3000.0,0.149800015,1.0,3.0,False,False,False,False
1.0,30.0,0.0,0.257957007,6000.0,0.023115794,0.0,4.0,False,False,False,False
-1.0,54.0,3.0,0.347708466,6283.0,0.064098516,2.0,9.0,True,True,True,True
1.0,37.0,3.0,0.067434768,2950.0,0.9999999,0.0,3.0,True,True,True,True
1.0,57.0,2.0,0.378141361,7639.0,0.599948941,1.0,17.0,True,True,False,False
1.0,67.0,0.0,0.044407668,7250.0,0.014170783,0.0,15.0,False,False,False,False
1.0,58.0,1.0,0.369689047,10708.0,0.945550405,2.0,8.0,True,True,True,True
1.0,27.0,0.0,0.12572856,1200.0,0.9999999,0.0,3.0,False,False,True,True
1.0,41.0,2.0,0.513445074,8292.0,0.9999999,2.0,4.0,False,False,False,False
1.0,86.0,0.0,0.026330408,9000.0,0.055445833,0.0,8.0,True,True,False,False
1.0,63.0,0.0,0.033728054,126333.0,0.746407316,2.0,8.0,False,False,False,False
1.0,27.0,0.0,0.131038312,1800.0,0.068254934,0.0,5.0,False,False,False,False
-1.0,91.0,0.0,0.350313152,2394.0,0.770547287,0.0,5.0,True,True,True,True
1.0,72.0,0.0,1151.0,0.0,0.094577288,0.0,15.0,False,False,False,False
1.0,53.0,0.0,0.385069511,5250.0,0.03620572,2.0,14.0,False,False,False,False
1.0,43.0,0.0,0.194948417,2810.0,0.599839516,0.0,9.0,False,False,False,False
1.0,35.0,1.0,0.022158911,3158.0,0.099447281,0.0,3.0,False,False,False,False
1.0,53.0,0.0,0.657734107,6716.0,0.704484594,2.0,10.0,False,False,False,False
-1.0,35.0,0.0,0.822435513,5000.0,0.9999999,2.0,8.0,True,True,False,False
1.0,56.0,0.0,0.322933853,6666.0,0.0,2.0,11.0,False,False,False,False
-1.0,33.0,2.0,0.089740358,3966.0,0.9999999,0.0,2.0,True,True,True,True
1.0,60.0,1.0,0.571059038,6571.0,0.705207282,1.0,9.0,True,True,False,False
1.0,21.0,0.0,0.0,0.0,0.031936128,0.0,1.0,False,False,False,False
1.0,52.0,1.0,0.107577848,16666.0,0.053511325,1.0,5.0,False,False,False,False
-1.0,50.0,3.0,0.434505901,8641.0,0.10429087,3.0,19.0,False,False,False,False
1.0,62.0,0.0,0.046290699,11578.0,0.132760308,2.0,5.0,False,False,False,False
1.0,66.0,1.0,0.119286704,5775.0,0.022572097,0.0,10.0,False,False,False,False
1.0,46.0,2.0,1184.0,0.0,0.972783119,0.0,9.0,False,False,False,False
1.0,38.0,1.0,0.706890396,2800.0,0.034976223,2.0,9.0,False,False,False,False
1.0,42.0,1.0,0.278268269,9400.0,0.150746156,1.0,9.0,False,False,False,False
1.0,39.0,3.0,0.791552112,4000.0,0.0,1.0,10.0,False,False,False,False
1.0,52.0,0.0,0.385911045,11398.0,0.486508858,1.0,19.0,False,False,False,False
1.0,34.0,2.0,1.034164358,2165.0,0.9999999,2.0,6.0,True,True,False,False
1.0,47.0,1.0,0.350004418,11316.0,0.405659434,2.0,5.0,False,False,False,False
1.0,52.0,3.0,0.190290179,10751.0,0.049319248,1.0,6.0,True,True,False,False
-1.0,49.0,0.0,0.396419437,3518.0,1.07153922,0.0,8.0,True,True,True,True
1.0,70.0,0.0,0.023795241,5000.0,0.034423276,0.0,10.0,False,False,False,False
1.0,59.0,0.0,0.140762463,3750.0,0.009418696,0.0,13.0,False,False,False,False
1.0,54.0,0.0,0.083399614,8800.0,0.02953598,0.0,8.0,False,False,False,False
1.0,57.0,0.0,0.492325702,7687.0,0.335119614,3.0,12.0,True,True,False,False
1.0,52.0,1.0,0.451787833,11801.0,1.005849708,3.0,11.0,True,True,False,False
1.0,80.0,1.0,0.522670475,2800.0,0.038264809,1.0,16.0,False,False,False,False
1.0,54.0,1.0,1.092814784,7250.0,0.380429317,3.0,15.0,False,False,False,False
1.0,44.0,0.0,0.00063676,31408.0,0.9999999,0.0,0.0,False,False,True,True
1.0,47.0,3.0,0.405021901,16208.0,0.293341293,2.0,9.0,False,False,False,False
1.0,54.0,2.0,0.291380999,6125.0,0.511252478,1.0,6.0,False,False,False,False
1.0,27.0,0.0,0.311937612,3333.0,0.728423859,2.0,4.0,False,False,False,False
-1.0,57.0,2.0,0.106182228,7100.0,0.9999999,1.0,1.0,False,False,False,False
1.0,40.0,2.0,0.010523546,3800.0,0.047822883,0.0,5.0,False,False,False,False
1.0,62.0,0.0,0.267326733,100.0,0.010292201,0.0,11.0,False,False,False,False
1.0,33.0,4.0,0.012513928,11666.0,0.974805039,0.0,3.0,True,True,True,True
1.0,55.0,3.0,0.547342585,10592.0,0.901133316,4.0,13.0,True,True,False,False
1.0,59.0,1.0,2.638590352,4000.0,0.929886379,4.0,16.0,False,False,False,False
-1.0,30.0,1.0,0.145742832,4603.0,0.988712349,0.0,3.0,False,False,False,False
-1.0,65.0,0.0,0.285747501,4300.0,0.704118353,0.0,4.0,False,False,False,False
1.0,60.0,0.0,0.157528061,7750.0,0.024263693,1.0,18.0,True,True,False,False
-1.0,52.0,0.0,0.47184466,514.0,1.114540317,0.0,5.0,True,True,True,True
1.0,52.0,0.0,0.61165178,7500.0,0.943001036,2.0,7.0,False,False,False,False
1.0,50.0,2.0,0.586153549,5170.0,0.026933886,1.0,29.0,False,False,False,False
1.0,42.0,0.0,0.833733014,1250.0,0.915141431,0.0,5.0,False,False,True,True
1.0,50.0,0.0,0.291081401,5908.0,0.105802617,1.0,12.0,True,True,False,False
1.0,41.0,0.0,0.382803821,4500.0,0.059798804,1.0,8.0,False,False,False,False
1.0,53.0,3.0,0.501304186,8050.0,0.435377495,2.0,12.0,False,False,False,False
1.0,64.0,1.0,0.176364727,5000.0,0.350321549,0.0,14.0,False,False,False,False
1.0,44.0,2.0,0.385176956,6300.0,0.430466758,1.0,7.0,False,False,False,False
1.0,36.0,0.0,0.328616645,5370.0,0.281935595,1.0,5.0,False,False,False,False
-1.0,67.0,0.0,0.801082365,7575.0,0.675929339,2.0,14.0,False,False,False,False
1.0,42.0,1.0,0.16487057,9000.0,0.04327076,1.0,4.0,False,False,False,False
1.0,26.0,0.0,0.183673469,2400.0,0.9999999,0.0,2.0,False,False,False,False
1.0,37.0,2.0,0.79029734,1916.0,0.609704918,1.0,6.0,False,False,False,False
1.0,40.0,0.0,0.139956264,3200.0,0.9999999,0.0,9.0,True,True,True,True
1.0,44.0,1.0,0.433633296,5333.0,0.034196121,1.0,7.0,False,False,False,False
1.0,68.0,0.0,0.182781722,10000.0,0.00935975,2.0,8.0,False,False,False,False
1.0,74.0,0.0,0.018714012,2083.0,0.032749181,0.0,9.0,False,False,False,False
1.0,55.0,1.0,2.046031889,11100.0,0.538935927,10.0,27.0,False,False,False,False
-1.0,59.0,3.0,0.465942591,6444.0,0.495001999,2.0,11.0,True,True,True,True
1.0,43.0,3.0,0.074096206,6693.0,0.266545742,0.0,4.0,False,False,False,False
1.0,54.0,0.0,3.927133269,1042.0,0.377787301,3.0,14.0,False,False,False,False
1.0,46.0,2.0,0.360748913,5981.0,0.559088182,1.0,5.0,False,False,False,False
1.0,35.0,0.0,0.399314482,2333.0,0.98760248,0.0,5.0,True,True,False,False
1.0,54.0,0.0,0.174941686,3000.0,0.023190863,0.0,9.0,False,False,False,False
1.0,30.0,0.0,0.211372064,4853.0,0.052279767,1.0,7.0,False,False,False,False
1.0,33.0,1.0,0.509796082,2500.0,0.014984442,1.0,6.0,False,False,False,False
1.0,49.0,0.0,0.253132832,9176.0,0.129149902,1.0,5.0,False,False,False,False
1.0,64.0,0.0,0.39634779,4818.0,0.027573295,1.0,3.0,False,False,False,False
-1.0,50.0,2.0,0.370602776,5258.0,0.484728054,1.0,12.0,True,True,False,False
-1.0,36.0,2.0,0.255794928,3666.0,0.9999999,0.0,3.0,True,True,True,True
-1.0,39.0,0.0,0.311392984,8750.0,0.023752542,2.0,17.0,False,False,False,False
1.0,72.0,0.0,0.008157895,3799.0,0.022618675,0.0,5.0,False,False,False,False
1.0,53.0,0.0,0.118960347,3000.0,1.037740565,0.0,8.0,True,True,False,False
1.0,36.0,1.0,0.49910018,3333.0,0.559110838,1.0,8.0,False,False,False,False
1.0,44.0,2.0,0.059567174,9333.0,0.0,0.0,4.0,True,True,False,False
1.0,64.0,0.0,0.983183183,1664.0,0.213740762,1.0,9.0,True,True,False,False
1.0,43.0,2.0,1.287142571,5000.0,0.9574336,2.0,8.0,True,True,False,False
1.0,63.0,0.0,0.014190559,6905.0,0.023724613,0.0,8.0,False,False,False,False
1.0,53.0,3.0,0.500270241,9250.0,0.207944188,2.0,11.0,False,False,False,False
1.0,44.0,4.0,0.550855605,5200.0,0.0,1.0,5.0,True,True,True,True
1.0,63.0,1.0,0.321250747,20083.0,0.287006255,2.0,24.0,False,False,False,False
1.0,69.0,1.0,0.322625136,17400.0,0.630638792,2.0,13.0,True,True,False,False
1.0,58.0,1.0,0.234230865,8021.0,0.05993179,1.0,5.0,False,False,False,False
1.0,69.0,0.0,0.128646474,8946.0,0.000945932,1.0,7.0,False,False,False,False
1.0,56.0,0.0,0.190924822,5200.0,0.021871813,1.0,7.0,False,False,False,False
1.0,46.0,0.0,0.146607723,11083.0,0.9999999,1.0,5.0,False,False,False,False
1.0,27.0,0.0,0.164152929,2850.0,0.31187525,0.0,11.0,False,False,False,False
1.0,55.0,1.0,0.6952895,2037.0,0.0,1.0,8.0,False,False,False,False
1.0,56.0,0.0,0.073516808,10500.0,0.9999999,1.0,2.0,False,False,False,False
1.0,66.0,1.0,0.615903614,6224.0,0.253218431,2.0,15.0,False,False,False,False
1.0,54.0,0.0,0.037306378,13750.0,0.083558124,0.0,11.0,False,False,False,False
1.0,39.0,3.0,0.2569992,8750.0,0.990298037,0.0,4.0,False,False,False,False
1.0,57.0,0.0,0.315765867,13376.0,0.026093671,2.0,22.0,False,False,False,False
1.0,59.0,3.0,0.59122466,3600.0,0.143566031,2.0,10.0,True,True,False,False
1.0,58.0,1.0,0.129731016,4200.0,0.067793221,0.0,3.0,False,False,True,True
1.0,44.0,2.0,0.187125036,10500.0,0.030949149,1.0,6.0,False,False,False,False
1.0,75.0,1.0,0.327733613,6666.0,0.129445536,1.0,10.0,False,False,False,False
1.0,38.0,3.0,0.478667306,8343.0,0.379881967,1.0,7.0,False,False,False,False
1.0,48.0,2.0,0.38283439,6780.0,0.127440556,2.0,9.0,False,False,False,False
-1.0,44.0,0.0,0.34495688,8000.0,0.974301285,1.0,8.0,True,True,False,False
1.0,43.0,2.0,0.304775281,5695.0,0.091864039,2.0,16.0,False,False,False,False
1.0,69.0,0.0,0.155384176,3500.0,0.020845934,0.0,3.0,False,False,False,False
1.0,35.0,0.0,0.185227273,4399.0,0.0,0.0,7.0,False,False,False,False
1.0,51.0,1.0,0.3789646,9773.0,0.736874262,2.0,15.0,False,False,False,False
1.0,52.0,1.0,0.007026078,7400.0,0.09599474,0.0,4.0,False,False,False,False
1.0,33.0,0.0,0.072150892,8800.0,0.086488968,0.0,8.0,False,False,False,False
1.0,45.0,1.0,0.507507508,7658.0,0.505908972,2.0,10.0,False,False,False,False
1.0,34.0,0.0,0.284105673,6926.0,0.443732108,1.0,11.0,False,False,False,False
1.0,53.0,0.0,0.807062655,11666.0,1.012285276,3.0,10.0,False,False,False,False
1.0,47.0,3.0,0.902222222,2249.0,0.102570486,1.0,14.0,False,False,False,False
1.0,51.0,2.0,0.673359452,4083.0,0.809779295,1.0,9.0,True,True,True,True
1.0,53.0,0.0,0.143135093,15418.0,0.073625928,2.0,8.0,False,False,False,False
1.0,79.0,1.0,0.4162799,2800.0,0.288722202,1.0,25.0,False,False,False,False
-1.0,48.0,1.0,1.429514097,5000.0,0.041834508,8.0,21.0,False,False,False,False
1.0,32.0,2.0,0.090909091,1957.0,0.77263639,0.0,2.0,True,True,False,False
1.0,46.0,2.0,0.219882468,4083.0,0.005407117,1.0,3.0,False,False,False,False
1.0,29.0,0.0,0.001590548,4400.0,0.0091951,0.0,4.0,False,False,False,False
1.0,63.0,1.0,0.073731567,4000.0,0.095984499,0.0,6.0,False,False,False,False
1.0,84.0,1.0,0.100732601,15833.0,0.351349219,0.0,11.0,False,False,False,False
1.0,55.0,0.0,0.215261579,3000.0,0.9999999,1.0,1.0,True,True,False,False
1.0,58.0,2.0,0.393939394,3200.0,1.014558271,1.0,3.0,True,True,True,True
1.0,71.0,0.0,0.264358108,4735.0,0.087659455,1.0,7.0,False,False,False,False
1.0,63.0,1.0,0.173433081,10960.0,0.106314309,1.0,8.0,False,False,False,False
1.0,44.0,0.0,0.040031866,5020.0,0.431189603,0.0,3.0,True,True,False,False
1.0,76.0,0.0,0.015538946,5083.0,0.049091683,0.0,4.0,False,False,False,False
1.0,50.0,0.0,0.157917292,4666.0,0.012690409,1.0,10.0,False,False,False,False
1.0,40.0,0.0,0.109691752,3600.0,0.998030452,0.0,1.0,False,False,False,False
1.0,71.0,0.0,3.583143508,3950.0,0.013969903,0.0,6.0,False,False,False,False
1.0,52.0,0.0,0.139815533,11600.0,0.046224118,2.0,11.0,False,False,False,False
1.0,73.0,0.0,0.0,5766.0,0.9999999,0.0,2.0,False,False,False,False
1.0,43.0,0.0,0.308517046,8300.0,0.059949001,1.0,7.0,False,False,False,False
1.0,49.0,0.0,0.207533097,5362.0,0.9999999,0.0,5.0,False,False,False,False
1.0,86.0,1.0,0.302549966,2901.0,0.050347483,1.0,3.0,False,False,False,False
1.0,31.0,1.0,0.330814108,7541.0,0.381138778,1.0,12.0,False,False,False,False
1.0,43.0,2.0,0.148563843,8285.0,0.488072974,0.0,6.0,False,False,False,False
1.0,32.0,3.0,0.09852336,4130.0,0.041512215,0.0,7.0,True,True,False,False
1.0,47.0,0.0,0.528790787,2083.0,0.573809347,0.0,14.0,False,False,False,False
1.0,38.0,2.0,0.548069528,6500.0,0.006466236,2.0,11.0,True,True,True,True
1.0,44.0,0.0,0.481475926,6666.0,0.776413946,1.0,7.0,False,False,False,False
1.0,58.0,1.0,0.540072447,8833.0,0.9999999,2.0,5.0,False,False,False,False
-1.0,35.0,0.0,0.104986877,2666.0,0.218421053,0.0,10.0,True,True,True,True
-1.0,44.0,0.0,1.11555278,1600.0,0.88721738,0.0,12.0,True,True,False,False
1.0,36.0,0.0,0.210303458,4250.0,0.01045865,1.0,5.0,False,False,False,False
1.0,51.0,1.0,0.1260971,9000.0,0.321581429,0.0,10.0,True,True,False,False
1.0,32.0,0.0,0.320987654,1700.0,1.014140837,0.0,2.0,True,True,False,False
1.0,41.0,0.0,0.335732853,5000.0,0.096166993,1.0,6.0,False,False,False,False
1.0,67.0,0.0,0.649175412,2000.0,0.18586797,2.0,12.0,False,False,False,False
1.0,29.0,0.0,0.340822013,5741.0,0.443082312,1.0,10.0,False,False,False,False
1.0,29.0,0.0,0.114209659,7888.0,0.993128068,0.0,7.0,False,False,False,False
-1.0,59.0,0.0,0.65823061,9166.0,0.9999999,2.0,6.0,True,True,True,True
1.0,44.0,2.0,0.836721093,3000.0,0.085045594,1.0,14.0,True,True,True,True
1.0,60.0,0.0,0.874612042,1610.0,0.010839566,1.0,7.0,False,False,False,False
1.0,48.0,3.0,0.238073182,6476.0,0.164561045,1.0,11.0,True,True,False,False
1.0,67.0,0.0,0.335944009,6000.0,0.285274365,1.0,10.0,False,False,False,False
1.0,66.0,0.0,0.138904574,3541.0,0.281500498,0.0,9.0,False,False,False,False
1.0,57.0,0.0,0.067168568,8500.0,0.091756904,1.0,8.0,False,False,False,False
1.0,43.0,2.0,0.133394664,25000.0,0.092558147,1.0,11.0,False,False,False,False
1.0,23.0,0.0,0.005485087,2916.0,0.68289638,0.0,1.0,False,False,False,False
1.0,65.0,0.0,0.103175475,9100.0,0.004872747,2.0,16.0,False,False,False,False
1.0,38.0,2.0,0.178266178,13103.0,0.081444165,1.0,10.0,False,False,False,False
1.0,65.0,1.0,0.586106891,7240.0,0.336268132,3.0,11.0,False,False,False,False
1.0,30.0,0.0,0.0,1100.0,0.9999999,0.0,0.0,False,False,False,False
-1.0,63.0,0.0,0.006499188,8000.0,0.9999999,0.0,0.0,True,True,False,False
1.0,55.0,1.0,0.231917872,15000.0,0.046880339,2.0,11.0,False,False,False,False
-1.0,48.0,1.0,0.386540161,21500.0,0.869855602,8.0,27.0,True,True,False,False
1.0,66.0,0.0,1.036183502,4642.0,0.428521814,3.0,18.0,False,False,False,False
1.0,71.0,1.0,0.159114747,9533.0,0.171155769,2.0,6.0,True,True,False,False
1.0,46.0,1.0,0.089592833,12500.0,0.41385896,1.0,7.0,False,False,False,False
1.0,84.0,0.0,0.004516241,5756.0,0.017117311,0.0,5.0,False,False,False,False
1.0,44.0,0.0,0.255965871,7500.0,0.0,1.0,6.0,False,False,False,False
1.0,62.0,1.0,0.393968483,12500.0,0.209878755,4.0,18.0,True,True,False,False
1.0,66.0,3.0,0.231654405,5300.0,0.677902126,1.0,11.0,False,False,False,False
1.0,57.0,0.0,0.33618966,3500.0,0.113179054,0.0,5.0,False,False,False,False
1.0,57.0,1.0,3.333533293,1666.0,0.26055476,2.0,10.0,False,False,False,False
1.0,47.0,2.0,0.378924215,5000.0,0.072201917,2.0,7.0,False,False,False,False
1.0,34.0,0.0,0.215410574,5333.0,0.782776252,0.0,8.0,False,False,False,False
1.0,53.0,0.0,0.345971564,8650.0,0.045594452,3.0,16.0,False,False,False,False
1.0,47.0,0.0,0.624146069,8050.0,0.0,3.0,12.0,False,False,False,False
1.0,72.0,0.0,16.5,1.0,0.017076898,1.0,7.0,False,False,False,False
1.0,68.0,3.0,0.137156411,7166.0,0.492149352,0.0,7.0,False,False,False,False
1.0,49.0,4.0,0.389912604,9496.0,0.038106392,1.0,10.0,False,False,False,False
